cat,joint,steel,split,part,top,nomI,nomV,nomSpeed,n_on,dur_s,I_mean,I_std,I_cv,V_mean,V_std,V_cv,feed_mean,gas_mean,press_mean,wire,n_img
Good,FILLET,BSK46,VAL,03-20-23-0014-00,good_weld_1_03-19-23_BSK46,230,19.0,30,203,22.330000000000002,208.71182266009853,11.142506300714583,0.053387039405337934,19.211133004926108,1.643163513989786,0.08553183789672618,94.31837438423646,10.639458128078818,0.3209852216748768,3608.36,5
Undercut,FILLET,BSK46,VAL,04-03-23-0001-05,13_undercut_1_03-20-23_BSK46,280,18.0,35,171,18.81,274.35327485380117,21.907432792666224,0.07985118021405202,16.37485380116959,2.2065832935652687,0.13475438134340237,4.722163742690059,8.89812865497076,0.10438596491228071,138.52,5
Overlap,FILLET,FE410,VAL,03-22-23-0083-06,overlap_5_03-22-23_Fe410,245,18.0,30,100,11.0,237.6291,21.58596275524228,0.09083888612649832,16.441599999999998,3.109819482240282,0.1891433608797369,0.926,8.790500000000002,0.0642,15.74,5
Spatter,NON_FILLET,FE410,VAL,09-23-22-0017-09,spatter_weld_2_09-23-22_plane_plate,170,14.0,35,194,21.34,145.98896907216496,33.48635584752729,0.2293759320334291,14.869587628865979,5.464086310382304,0.3674672389552352,36.72422680412371,47.743247422680405,1.1157216494845361,1477.87,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0192-09,spatter_weld_11_12-06-22_plane_plate,165,14.0,35,199,21.89,130.91562814070352,41.62180504294281,0.31792846762503524,14.873969849246231,4.6915627922292344,0.31542102342415257,41.55020100502514,12.5678391959799,0.08412060301507537,1538.03,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0200-09,spatter_weld_11_12-06-22_plane_plate,165,14.0,35,201,22.11,122.25457711442787,43.42200466290419,0.35517692415116736,15.86532338308458,5.278169949887981,0.33268593538506147,38.230845771144274,12.792537313432835,0.0865174129353234,1496.07,5
Spatter,NON_FILLET,FE410,VAL,09-23-22-0004-09,spatter_weld_2_09-23-22_plane_plate,170,14.0,35,199,21.89,147.60050251256283,28.946658357213465,0.19611490384153474,15.17708542713568,4.828270237110215,0.31812894908514977,37.37090452261307,46.32170854271357,1.1269849246231158,1416.72,5
Porosity,NON_FILLET,FE410,VAL,09-19-22-0079-03,porosity_weld_5_09-19-2022_plane_plate,180,22.0,30,231,25.41,159.9192640692641,13.615664663859048,0.08514086619334268,20.12904761904762,1.877472156310864,0.09327178274118934,30.952857142857138,-0.004112554112554113,0.011125541125541127,1650.33,5
Overlap,FILLET,FE410,VAL,03-22-23-0108-06,overlap_6_03-22-23_Fe410,250,18.0,30,101,11.11,243.01495049504948,29.875184806918348,0.12293558378222884,16.5019801980198,2.656008667079978,0.16095090620692254,11.127227722772277,9.127821782178218,0.05633663366336635,316.39,5
Good,NON_FILLET,BSK46,VAL,12-24-22-0509-00,good_weld_32_12-24-22_butt_BSK46,165,21.0,30,235,25.85,146.7,11.942535486493387,0.08140787652688063,22.103702127659574,1.669974511229991,0.07555180130392096,47.52506382978723,11.517744680851065,0.06617021276595746,1774.59,5
Overlap,FILLET,FE410,VAL,03-22-23-0107-06,overlap_6_03-22-23_Fe410,250,18.0,30,101,11.11,243.21158415841583,28.44955998720097,0.11697452687397634,16.547326732673266,3.2077674139778614,0.19385411709095066,12.465247524752472,8.815841584158415,0.06891089108910893,522.95,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0193-09,spatter_weld_11_12-06-22_plane_plate,165,14.0,35,201,22.11,122.84378109452736,46.5767786201648,0.3791545506428553,15.840398009950249,5.707639252860679,0.3603217071487338,40.55179104477612,12.801144278606964,0.046716417910447755,1511.48,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0205-09,spatter_weld_12_12-06-22_plane_plate,165,15.0,35,200,22.0,133.04365,44.97568316946727,0.3380520841803969,15.53255,4.113661391964426,0.26484134234008105,41.15585,13.0484,0.06755,1527.38,5
Good,NON_FILLET,BSK46,VAL,12-22-22-0494-00,good_weld_31_12-22-22_plane_plate_BSK46,160,22.0,30,235,25.85,133.68012765957448,8.219756504433716,0.061488245473297905,21.05761702127659,1.3386025139328435,0.06356856583441142,34.139531914893624,8.506936170212766,0.06472340425531915,1399.51,5
Good,FILLET,BSK46,VAL,04-03-23-0001-00,12_good_weld_1_03-19-23_BSK46,230,19.0,30,193,21.23,217.77647668393783,19.535191536171904,0.08970294603729682,18.202694300518136,2.3398755742423774,0.1285455623003993,26.635492227979277,9.226113989637305,0.10932642487046633,569.34,5
Undercut,FILLET,FE410,VAL,03-15-23-0126-05,undercut_7_03-15-23_Fe410,310,20.5,30,203,22.330000000000002,293.1670443349754,20.32926462348523,0.06934362172119463,19.775024630541875,1.08115787509294,0.054672896509222406,132.97916256157635,16.67226600985222,0.22275862068965516,4997.21,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0204-09,spatter_weld_12_12-06-22_plane_plate,165,15.0,35,200,22.0,130.12654999999998,40.43191483573243,0.31071226306800903,16.2329,5.257956745322121,0.32390741921173183,43.38085,12.981699999999998,0.053599999999999995,1569.02,5
Good,FILLET,BSK46,VAL,03-20-23-0012-00,good_weld_1_03-19-23_BSK46,230,19.0,30,203,22.330000000000002,211.10472906403942,11.712716804865675,0.055482967419988864,19.31655172413793,1.6263470977046564,0.08419448361854232,95.54477832512315,10.383497536945814,0.3326108374384236,3639.51,5
Overlap,FILLET,FE410,VAL,03-22-23-0053-06,overlap_3_03-22-23_Fe410,235,18.0,30,100,11.0,228.3299,19.400260411404354,0.08496592172730927,16.7851,2.4959229361160777,0.14869872304103507,0.8613000000000003,7.0053,0.03739999999999999,14.43,5
Spatter,NON_FILLET,BSK46,VAL,12-25-22-0276-09,spatter_weld_15_12-25-22_plane_plate_BSK46,150,15.0,30,218,23.98,136.29224770642202,28.214339149344102,0.20701352882607613,14.647018348623854,3.654078563349072,0.24947593266942192,34.39353211009174,18.560366972477063,0.08876146788990827,1362.95,5
Spatter,NON_FILLET,FE410,VAL,09-23-22-0040-09,spatter_weld_3_09-23-22_plane_plate,170,13.0,35,196,21.56,146.6430612244898,23.40205489150366,0.1595851497922457,13.593316326530612,4.912653961513901,0.36140216585158697,31.44811224489796,47.389795918367355,1.0032142857142858,1282.46,5
Undercut,FILLET,FE410,VAL,03-15-23-0077-05,undercut_4_03-15-23_Fe410,300,19.0,30,210,23.1,276.432380952381,22.252875026286393,0.08050024729237396,17.804809523809524,2.2759376241031704,0.1278271256460041,122.65971428571429,13.170476190476188,0.20309523809523808,4748.53,5
Overlap,FILLET,FE410,VAL,03-22-23-0057-06,overlap_3_03-22-23_Fe410,235,18.0,30,100,11.0,229.4626,25.23602209845156,0.10997880307488697,16.5868,2.633056709674829,0.15874410432843158,1.2756,7.256699999999999,0.028199999999999992,21.15,5
Porosity,NON_FILLET,FE410,VAL,11-26-22-0244-03,porosity_weld_14_11-26-22_plane_plate,140,18.0,30,219,24.09,127.47433789954339,13.628697659851756,0.10691326493173788,17.01552511415525,1.5708555703788427,0.09231895929394766,33.560684931506856,-0.004657534246575342,0.007853881278538815,1306.89,5
Good,NON_FILLET,BSK46,VAL,12-22-22-0492-00,good_weld_31_12-22-22_plane_plate_BSK46,160,22.0,30,236,25.96,136.07512711864405,9.858113301038516,0.07244610760086387,21.041779661016946,1.330135895380735,0.06321403972521446,34.42139830508474,8.32936440677966,0.06292372881355932,1396.89,5
Spatter,NON_FILLET,BSK46,VAL,12-25-22-0300-09,spatter_weld_16_12-25-22_plane_plate_BSK46,160,15.0,30,222,24.42,145.35990990990993,33.05727987800907,0.22741676091088017,14.637702702702706,3.613914742549692,0.24689084181785018,39.211891891891895,18.12761261261261,0.058918918918918935,1541.31,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0250-09,spatter_weld_14_12-06-22_plane_plate,165,14.5,35,202,22.22,141.75539603960397,20.752614774809125,0.1463973531491613,12.684752475247526,4.118317435026179,0.32466675586003624,40.249653465346526,13.428415841584158,0.06366336633663365,1544.75,5
Undercut,FILLET,FE410,VAL,03-15-23-0132-05,undercut_7_03-15-23_Fe410,310,20.5,30,202,22.22,289.35138613861386,19.425438393393556,0.06713442314075452,19.813069306930693,1.7323846863905006,0.08743646224386371,136.88519801980198,16.758861386138612,0.2167326732673267,5098.2,5
Overlap,FILLET,FE410,VAL,03-22-23-0073-06,overlap_4_03-22-23_Fe410,225,17.0,30,100,11.0,219.7473,19.785220678143276,0.09003624016378484,15.2772,3.0593001378310913,0.20025267312276407,1.1574,7.9528,0.07990000000000003,24.92,5
Porosity,NON_FILLET,BSK46,VAL,12-22-22-0312-03,porosity_weld_17_12-22-22_plane_plate_BSK46,160,22.0,30,234,25.74,144.0601282051282,13.285909199046012,0.0922247492389297,20.647008547008546,1.1957849900445756,0.05791565336557327,42.264743589743595,-0.0029914529914529912,4.273504273504562e-05,1722.95,5
Overlap,FILLET,BSK46,VAL,03-22-23-0014-06,overlap_1_03-22-23_BSK46,240,18.0,30,101,11.11,238.1326732673268,32.17186649515657,0.1351005977203328,16.514851485148515,2.867452393279228,0.17362871206307076,6.403861386138614,10.767326732673265,0.0910891089108911,98.03,5
Overlap,FILLET,FE410,VAL,03-22-23-0101-06,overlap_6_03-22-23_Fe410,250,18.0,30,102,11.22,250.86911764705883,32.671640838123345,0.13023380934471265,16.687647058823536,3.785609849628607,0.2268510255690588,3.4613725490196097,9.202745098039216,0.08892156862745097,105.25,5
Spatter,NON_FILLET,FE410,VAL,09-23-22-0001-09,spatter_weld_2_09-23-22_plane_plate,170,14.0,35,198,21.78,147.41919191919192,28.645934525267702,0.1943161819864677,14.858939393939393,5.5409007483357104,0.3729001513119915,36.0820202020202,47.69282828282829,1.0944949494949496,1371.31,5
Porosity,NON_FILLET,FE410,VAL,09-19-22-0076-03,porosity_weld_5_09-19-2022_plane_plate,180,22.0,30,232,25.52,159.59258620689653,13.707504003641661,0.08589060638362733,19.8314224137931,1.393131000766372,0.070248667579055,41.7096551724138,-0.00353448275862069,0.015000000000000001,1720.98,5
Porosity,NON_FILLET,FE410,VAL,10-30-22-0170-03,porosity_weld_10_10-30-22_plane_plate,150,20.0,30,234,25.74,129.53726495726494,13.169892353031612,0.10166875421815053,18.0032905982906,1.758449822386508,0.09767380095244763,37.95405982905983,-0.0024358974358974356,0.03564102564102565,1409.02,5
Porosity,NON_FILLET,FE410,VAL,11-25-22-0209-03,porosity_weld_12_11-25-22_plane_plate,160,21.0,30,220,24.2,132.75754545454544,20.32768268754245,0.1531188499903563,15.10127272727273,1.993002191042292,0.1319757762829455,33.676545454545455,-0.004045454545454546,0.025409090909090912,1248.03,5
Overlap,FILLET,BSK46,VAL,03-22-23-0017-06,overlap_1_03-22-23_BSK46,240,18.0,30,100,11.0,236.1047,26.491861126951743,0.11220387026159048,16.8203,2.5792479739472722,0.15334137761795405,0.6201,10.0074,0.0669,9.67,5
Spatter,NON_FILLET,FE410,VAL,11-15-22-0151-09,spatter_weld_9_11-15-22_plane_plate,170,15.0,30,223,24.53,148.48237668161434,35.573215569407864,0.23957870532801537,14.49578475336323,3.286951021314928,0.22675219570656965,41.278385650224216,9.629013452914798,0.0805829596412556,1612.62,5
Overlap,FILLET,FE410,VAL,03-22-23-0068-06,overlap_4_03-22-23_Fe410,225,17.0,30,99,10.89,222.5809090909091,19.828404285571228,0.089084029562808,15.399696969696969,3.1721052864071124,0.20598491597913127,1.2584848484848483,7.671818181818183,0.06767676767676768,36.72,5
Porosity,NON_FILLET,FE410,VAL,09-19-22-0067-03,porosity_weld_5_09-19-2022_plane_plate,180,22.0,30,233,25.63,156.29763948497853,15.314411851332306,0.0979823617413246,20.20364806866953,1.7151314405517435,0.08489216574760353,42.28394849785408,-0.0027467811158798285,0.013519313304721035,1735.9,5
Porosity,NON_FILLET,FE410,VAL,10-30-22-0158-03,porosity_weld_9_10-30-22_plane_plate,180,21.0,30,230,25.3,161.8598260869565,13.373205139013841,0.08262213955320395,18.17582608695652,1.6011965954584606,0.08809484574720508,41.3035652173913,-0.005739130434782609,0.035695652173913045,1717.71,5
Porosity,NON_FILLET,FE410,VAL,11-26-22-0235-03,porosity_weld_13_11-26-22_plane_plate,160,22.0,30,222,24.42,126.74864864864864,11.958432378573569,0.09434761242877414,19.583873873873873,1.2657233163025734,0.06463089603488145,36.093603603603604,-0.005810810810810811,0.005810810810810811,1390.82,5
Good,FILLET,BSK46,VAL,03-20-23-0007-00,good_weld_1_03-19-23_BSK46,230,19.0,30,203,22.330000000000002,212.0162561576355,11.29451228236238,0.05327191644193941,19.353054187192118,1.5121967929517537,0.07813737192719317,95.7971921182266,9.821428571428571,0.3447783251231527,3617.21,5
Spatter,NON_FILLET,BSK46,VAL,12-25-22-0287-09,spatter_weld_16_12-25-22_plane_plate_BSK46,160,15.0,30,217,23.87,148.05981566820276,29.847752551461426,0.20159252810600056,14.493640552995393,3.575947054021165,0.24672524759710052,39.21981566820277,18.89470046082949,0.06364055299539172,1558.03,5
Undercut,FILLET,FE410,VAL,03-15-23-0041-05,undercut_3_03-15-23_Fe410,300,18.5,30,210,23.1,283.23838095238096,26.732796108839135,0.0943826751831827,16.449380952380952,2.4836283262181853,0.1509861272839386,120.33880952380953,13.345619047619047,0.21033333333333334,4576.89,5
Porosity,NON_FILLET,FE410,VAL,09-19-22-0028-03,porosity_weld_3_09-19-2022_plane_plate,160,22.0,30,232,25.52,136.80189655172416,12.122739529641716,0.08861528849534747,21.155474137931034,1.6248600976670566,0.07680565734774711,35.660991379310346,-0.008620689655172414,-0.01163793103448276,1447.54,5
Spatter,NON_FILLET,FE410,VAL,11-14-22-0116-09,spatter_weld_7_11-14-22_plane_plate,150,16.0,30,223,24.53,141.95121076233184,39.84895697444131,0.28072291007901445,14.667264573991032,2.833740271298833,0.19320168781326882,40.1134529147982,10.71013452914798,0.05542600896860987,1601.97,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0216-09,spatter_weld_12_12-06-22_plane_plate,165,15.0,35,203,22.330000000000002,144.88724137931035,36.431223664583015,0.2514453537644988,14.846748768472908,3.44599527518107,0.23210437038569992,39.250837438423645,12.259852216748769,0.05423645320197043,1521.97,5
Porosity,NON_FILLET,BSK46,VAL,12-22-22-0296-03,porosity_weld_16_12-22-22_plane_plate_BSK46,150,21.0,30,234,25.74,128.52880341880342,13.521848171059679,0.10520480866066687,18.406794871794872,1.9852385464969176,0.10785357039746997,34.02995726495727,-0.004358974358974358,0.01081196581196581,1388.53,5
Overlap,FILLET,FE410,VAL,03-22-23-0075-06,overlap_4_03-22-23_Fe410,225,17.0,30,101,11.11,219.150099009901,27.071812739269955,0.12353091721873635,15.116732673267329,2.5302411382755166,0.16738016031400987,1.1686138613861385,7.932574257425743,0.06702970297029706,26.56,5
Spatter,NON_FILLET,FE410,VAL,11-14-22-0093-09,spatter_weld_6_11-14-22_plane_plate,170,17.0,30,225,24.75,147.7122222222222,22.432566318788076,0.15186669038828707,15.554933333333334,3.48016678069149,0.22373395668843474,40.52373333333333,10.152533333333333,0.04831111111111112,1601.15,5
Spatter,NON_FILLET,FE410,VAL,08-30-22-0015-09,spatter_weld_1_08_27_2022_plane_plate_corrected,150,16.0,30,184,20.24,123.08586956521741,65.28893070393914,0.5304340046063989,21.95233695652174,9.574767070490324,0.4361616300557828,35.44326086956522,15.068097826086955,0.22847826086956521,1290.0,5
Spatter,NON_FILLET,FE410,VAL,11-14-22-0109-09,spatter_weld_7_11-14-22_plane_plate,150,16.0,30,224,24.64,139.37839285714287,43.01076658522327,0.30858991629576,14.937857142857142,3.430466617993605,0.22964917827146022,39.518839285714286,10.531562500000001,0.021651785714285714,1587.87,5
Porosity,NON_FILLET,FE410,VAL,10-27-22-0133-03,porosity_weld_8_10-27-22_plane_plate,170,21.0,30,230,25.3,150.98460869565216,15.629837705558797,0.10351941062459358,18.324347826086957,1.4224608914339292,0.07762682224405726,40.95595652173914,-0.006347826086956523,0.01108695652173913,1548.85,5
Undercut,FILLET,FE410,VAL,03-15-23-0134-05,undercut_7_03-15-23_Fe410,310,20.5,30,202,22.22,290.08737623762374,22.129317996092173,0.07628500861742099,19.983613861386136,1.710492730909276,0.08559476492960168,135.30648514851484,16.70549504950495,0.24623762376237623,5077.71,5
Undercut,FILLET,FE410,VAL,03-15-23-0133-05,undercut_7_03-15-23_Fe410,310,20.5,30,203,22.330000000000002,290.9266502463055,18.177869354469347,0.06248265443911559,19.72152709359606,1.6719148128983832,0.08477613345881742,136.0337931034483,16.73615763546798,0.2044334975369458,5089.67,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0218-09,spatter_weld_12_12-06-22_plane_plate,165,15.0,35,201,22.11,151.29084577114426,31.959103535316736,0.2112428109739096,14.32950248756219,3.460188253728947,0.24147302090441328,39.31318407960199,12.551791044776119,0.0626865671641791,1498.2,5
Undercut,FILLET,FE410,VAL,03-15-23-0068-05,undercut_4_03-15-23_Fe410,300,19.0,30,210,23.1,277.58033333333333,25.291639358085465,0.091114665993696,17.644809523809524,1.841909559340318,0.10438818037989502,121.41052380952381,14.316714285714287,0.18880952380952384,4717.05,5
Undercut,FILLET,FE410,VAL,03-15-23-0009-05,undercut_1_03-15-23_Fe410,290,18.0,30,210,23.1,272.5815714285714,24.055487410407835,0.08825060067096814,16.644666666666666,1.6824777050737332,0.10108209066410061,111.82942857142858,8.015333333333334,0.13519047619047622,4331.97,5
Overlap,FILLET,FE410,VAL,03-22-23-0131-06,overlap_7_03-22-23_Fe410,255,18.0,30,100,11.0,240.59300000000002,23.351025002917297,0.09705612799589886,16.4169,2.4669511281512793,0.15026899890669246,49.46770000000001,9.6249,0.06540000000000001,1258.2,5
Spatter,NON_FILLET,FE410,VAL,11-15-22-0123-09,spatter_weld_8_11-15-22_plane_plate,160,12.0,30,221,24.31,129.4935294117647,30.13369900407929,0.23270428368864576,12.640588235294116,4.19051636193908,0.3315127653821228,37.598687782805435,10.158868778280544,0.06900452488687785,1476.56,5
Undercut,FILLET,FE410,VAL,03-15-23-0114-05,undercut_6_03-15-23_Fe410,310,20.0,30,203,22.330000000000002,295.10108374384237,28.042829492552958,0.09502787701347472,19.22714285714286,1.9408410737487527,0.10094277075742082,131.86113300492613,16.409458128078818,0.22788177339901472,4950.0,5
Undercut,FILLET,FE410,VAL,03-15-23-0099-05,undercut_5_03-15-23_Fe410,310,19.0,30,202,22.22,299.1632178217822,28.89702921676046,0.09659285465359255,17.562524752475248,2.2987121771795658,0.13088734163096835,131.65534653465346,16.623069306930695,0.21202970297029705,4900.82,5
Spatter,NON_FILLET,FE410,VAL,11-15-22-0144-09,spatter_weld_9_11-15-22_plane_plate,170,15.0,30,224,24.64,146.25517857142856,36.0649367744068,0.2465891268034198,14.635312499999998,3.5333161154729678,0.24142402941330895,40.74321428571428,9.261517857142858,0.08062499999999997,1629.18,5
Porosity,NON_FILLET,BSK46,VAL,12-22-22-0299-03,porosity_weld_16_12-22-22_plane_plate_BSK46,150,21.0,30,232,25.52,129.04293103448276,13.92968181717338,0.10794610526516249,18.490215517241378,1.407772317199834,0.07613606860813187,34.78366379310345,-0.004094827586206897,0.008577586206896552,1407.54,5
Overlap,FILLET,FE410,VAL,03-22-23-0092-06,overlap_5_03-22-23_Fe410,245,18.0,30,100,11.0,242.2973,22.095021600013215,0.091189714454157,16.2011,2.2396784108077625,0.13824236692618172,1.1588,7.8713999999999995,0.05380000000000001,22.46,5
Undercut,FILLET,FE410,VAL,03-15-23-0140-05,undercut_7_03-15-23_Fe410,310,20.5,30,202,22.22,255.08341584158418,34.901273490505346,0.13682298151511454,20.798118811881192,2.170861402668213,0.1043777767741225,110.069900990099,17.36886138613861,0.2124752475247525,4334.92,5
Good,NON_FILLET,BSK46,VAL,12-25-22-0529-00,good_weld_33_12-25-22_butt_BSK46,150,18.0,30,236,25.96,136.76927966101695,12.498839159296656,0.09138630539164251,18.38983050847458,1.1865551662858917,0.0645223546643941,42.13953389830509,11.753135593220337,0.15661016949152542,1538.69,5
Overlap,FILLET,FE410,VAL,03-22-23-0047-06,overlap_3_03-22-23_Fe410,235,18.0,30,100,11.0,229.2114,23.550947610950548,0.1027477150392631,16.6377,1.935533677351447,0.11633420949719296,0.9327,6.941999999999999,0.029399999999999992,17.21,5
Porosity,NON_FILLET,FE410,VAL,10-27-22-0109-03,porosity_weld_7_10-27-22_plane_plate,160,21.0,30,234,25.74,135.45273504273501,18.08760415995145,0.1335344329093455,19.211452991452994,1.7026179110415811,0.08862515041413374,42.49303418803419,-0.0034615384615384616,0.011538461538461539,1696.39,5
Porosity,NON_FILLET,FE410,VAL,09-19-22-0019-03,porosity_weld_2_09-19-2022_plane_plate,150,22.0,30,232,25.52,125.91349137931034,11.042725773983788,0.08770089410608059,21.610344827586204,2.175645968078145,0.1006761338347953,31.894870689655175,-0.006163793103448275,0.006551724137931034,1288.2,5
Porosity,NON_FILLET,FE410,VAL,09-16-22-0020-03,porosity_weld_1_09-16-2022_plane_plate_corrected,180,24.0,30,228,25.080000000000002,153.2226754385965,10.813877498612088,0.07057622161770512,24.034035087719296,1.712933038235028,0.07127113828298802,42.02114035087719,-0.005614035087719297,0.011403508771929825,1722.46,5
Undercut,FILLET,FE410,VAL,03-15-23-0088-05,undercut_5_03-15-23_Fe410,310,19.0,30,202,22.22,295.89539603960395,33.22305538397021,0.11227973070430435,17.490643564356436,2.4392475150106723,0.13946013513084954,130.12277227722774,16.28089108910891,0.21004950495049507,4848.03,5
Spatter,NON_FILLET,FE410,VAL,11-14-22-0088-09,spatter_weld_6_11-14-22_plane_plate,170,17.0,30,226,24.86,151.19486725663714,21.93827509131702,0.14509933762552363,15.337831858407082,3.574247294566209,0.233034716220798,38.73738938053097,10.352522123893806,0.08818584070796462,1567.87,5
Spatter,NON_FILLET,BSK46,VAL,12-25-22-0289-09,spatter_weld_16_12-25-22_plane_plate_BSK46,160,15.0,30,220,24.2,144.70745454545457,32.87251672823596,0.2271653304350693,14.649363636363635,3.8174075635742906,0.26058521437057275,38.74245454545455,18.311318181818184,0.06763636363636362,1540.49,5
Good,NON_FILLET,BSK46,VAL,12-21-22-0480-00,good_weld_30_12-21-22_plane_plate_BSK46,170,23.0,30,237,26.07,162.43219409282705,12.657055455068402,0.07792208635583119,23.69383966244726,1.2535607012865613,0.05290660860144797,40.78978902953587,15.684219409282704,0.07645569620253165,1685.25,5
Porosity,NON_FILLET,FE410,VAL,10-30-22-0173-03,porosity_weld_10_10-30-22_plane_plate,150,20.0,30,234,25.74,131.48333333333332,14.342743525751745,0.10908411858855428,17.86662393162393,1.811859397412322,0.10141028346185371,26.562264957264954,-0.0017094017094017092,0.014230769230769227,1071.64,5
Undercut,FILLET,FE410,VAL,03-15-23-0027-05,undercut_2_03-15-23_Fe410,295,18.0,30,207,22.77,275.63492753623194,21.26868720004058,0.07716252577331599,16.351932367149757,1.4051448929419608,0.08593142763755732,117.06787439613528,9.349227053140096,0.13120772946859907,4473.77,5
Good,NON_FILLET,BSK46,VAL,12-21-22-0472-00,good_weld_30_12-21-22_plane_plate_BSK46,170,23.0,30,234,25.74,159.9897435897436,11.345125626032189,0.07091158077685354,23.99974358974359,1.67470987124807,0.06978032348494613,41.712606837606835,15.442606837606837,0.07905982905982906,1703.77,5
Undercut,FILLET,FE410,VAL,03-15-23-0138-05,undercut_7_03-15-23_Fe410,310,20.5,30,203,22.330000000000002,289.9070935960591,21.526965726552977,0.07425470504887849,19.68241379310345,1.8824903418964891,0.09564326620122668,139.9920197044335,17.991724137931033,0.22482758620689655,5143.44,5
Overlap,FILLET,FE410,VAL,03-22-23-0138-06,overlap_7_03-22-23_Fe410,255,18.0,30,100,11.0,248.50900000000004,34.09078866376036,0.13718130395181,16.4461,3.644219691733219,0.22158564594239477,19.253899999999998,9.876799999999998,0.043100000000000006,672.46,5
Spatter,NON_FILLET,FE410,VAL,12-31-22-0005-09,7_spatter,170,16.0,30,211,23.21,140.77090047393364,39.27968149958824,0.2790326791072961,14.22559241706161,3.9077232446649295,0.27469669663656054,41.05649289099526,14.578862559241706,0.07412322274881517,1580.66,5
Porosity,NON_FILLET,FE410,VAL,09-19-22-0016-03,porosity_weld_2_09-19-2022_plane_plate,150,22.0,30,232,25.52,125.52155172413794,11.55470021890781,0.0920535163897741,21.31336206896552,1.3834973212968384,0.06491220469206756,32.10387931034483,-0.006724137931034483,0.009655172413793104,1287.87,5
Spatter,NON_FILLET,FE410,VAL,11-15-22-0130-09,spatter_weld_8_11-15-22_plane_plate,160,12.0,30,225,24.75,131.94782222222224,30.846265636511887,0.23377623909973752,12.690977777777778,4.349466297765374,0.34272113417308153,37.54062222222222,11.265155555555555,0.08324444444444447,1481.8,5
Undercut,FILLET,FE410,VAL,03-15-23-0052-05,undercut_3_03-15-23_Fe410,300,18.5,30,212,23.32,287.6472169811321,30.647599278038054,0.10654578757856834,17.08712264150943,1.9204360494322286,0.11239083897993152,120.85872641509435,12.73995283018868,0.22132075471698115,4690.49,5
Overlap,FILLET,FE410,VAL,03-22-23-0045-06,overlap_3_03-22-23_Fe410,235,18.0,30,102,11.22,228.70441176470584,26.00182143557226,0.11369182271098155,16.665784313725492,2.7834106993642997,0.16701348385217954,0.9519607843137253,7.018431372549021,0.10362745098039214,19.02,5
Porosity,NON_FILLET,FE410,VAL,10-27-22-0112-03,porosity_weld_7_10-27-22_plane_plate,160,21.0,30,234,25.74,135.42354700854702,14.48688608640978,0.10697464662844391,19.05431623931624,1.6597760082063953,0.08710761317069209,40.259358974358975,-0.0008974358974358974,0.006153846153846155,1609.18,5
Overlap,FILLET,FE410,VAL,03-22-23-0112-06,overlap_6_03-22-23_Fe410,250,18.0,30,101,11.11,240.52118811881186,25.757204556672242,0.1070891290622961,16.42188118811881,2.512946363483028,0.15302426894314267,12.616039603960397,8.733168316831682,0.07762376237623762,226.72,5
Spatter,NON_FILLET,FE410,VAL,09-23-22-0037-09,spatter_weld_3_09-23-22_plane_plate,170,13.0,35,197,21.67,142.96578680203044,27.76505758078882,0.1942077066258939,14.525329949238577,6.165743538736915,0.42448216737824435,36.88736040609137,47.18619289340101,1.0051269035532997,1379.67,5
Spatter,NON_FILLET,FE410,VAL,11-15-22-0171-09,spatter_weld_10_11-15-22_plane_plate,170,16.0,30,226,24.86,154.99,24.212366647369823,0.15621889571823874,15.256902654867256,3.865833031893878,0.2533825586584968,41.68057522123894,12.42146017699115,0.0595575221238938,1646.89,5
Spatter,NON_FILLET,FE410,VAL,12-06-22-0186-09,spatter_weld_11_12-06-22_plane_plate,165,14.0,35,204,22.44,128.10779411764707,52.182007794589936,0.4073289073002762,15.351029411764705,5.4081900507236655,0.352301458466293,41.44200980392156,12.623039215686275,0.045882352941176464,1542.79,5
Spatter,NON_FILLET,BSK46,VAL,12-25-22-0282-09,spatter_weld_16_12-25-22_plane_plate_BSK46,160,15.0,30,218,23.98,138.97715596330278,30.88055014289151,0.22219874862776431,14.749311926605506,3.8659104464113967,0.26210785056609215,43.198715596330274,18.95247706422018,0.07073394495412845,1543.77,5
Porosity,NON_FILLET,FE410,VAL,10-30-22-0168-03,porosity_weld_10_10-30-22_plane_plate,150,20.0,30,234,25.74,126.71713675213674,11.434814617161841,0.09023889672893058,18.369358974358974,2.2130095289684997,0.1204728772548649,29.692435897435896,-0.002222222222222222,0.03217948717948718,1196.39,5
Overlap,FILLET,FE410,VAL,03-22-23-0095-06,overlap_5_03-22-23_Fe410,245,18.0,30,100,11.0,237.08840000000004,24.834884991995764,0.10474947315851708,16.9081,4.248859548707919,0.2512913661918204,1.1394,7.957700000000002,0.09949999999999999,20.82,5
